genomic_feature(s)	population1_pct	population2_pct	pvalue	padj	Log2_fold_change	SiteLocation	NumSites	FC_direction
OGT:chrX:71575332-71575892:1	UTR3	0.468242245199409	0.238213399503722	2.7848145234722e-19	3.10377626940803e-17	0.92031460593185	4	4	Up
YWHAB:chr20:44904915-44906587:1	UTR3	0.570162481536189	0.272952853598015	1.2822316654411e-17	1.10017512183204e-15	1.0240384211752	3	7	Up
YWHAB:chr20:44904026-44906564:1	UTR3	0.573116691285081	0.28287841191067	4.8052961134086e-17	3.68440115475605e-15	1.00299276987691	2	7	Up
YWHAB:chr20:44906936-44907528:1	UTR3	0.387001477104874	0.183622828784119	4.22178049866778e-06	4.32212774347513e-05	0.770335211302352	3	6	Up
ARHGEF7:chr13:111294777-111295243:1	UTR3	0.270310192023634	0.138957816377171	1.41243099606593e-17	1.1879491625082e-15	1.63160740680078	4	4	Up
ARHGEF7:chr13:111294458-111295412:1	UTR3	0.295420974889217	0.168734491315136	1.71553464324142e-15	9.46257399391992e-14	1.39055355388384	3	4	Up
SEPTIN7:chr7:35872655-35880004:1	UTR3	0.698670605612999	0.401985111662531	6.76299115118585e-17	5.11291589758533e-15	0.794312949140039	4	5	Up
SEPTIN7:chr7:35872655-35882566:1	UTR3	0.759231905465288	0.461538461538462	1.07058373999759e-14	5.38329340144836e-13	0.650633676613228	3	5	Up
SEPTIN7:chr7:35863576-35882573:1	UTR3	0.78877400295421	0.553349875930521	3.12290669804017e-06	3.30997493259924e-05	0.336159504782708	2	5	Up
UBE2D2:chr5:139627205-139627765:1	UTR3	0.152141802067947	0.0397022332506203	1.91052893686306e-16	1.29092052102666e-14	2.54533925912007	4	4	Up
CPE:chr4:165484433-165498263:1	UTR3	0.709010339734121	0.508684863523573	5.57608114804238e-16	3.38668613997113e-14	0.307703984990102	1	5	Up
CPE:chr4:165497799-165498383:1	UTR3	0.59231905465288	0.367245657568238	1.06382183894114e-15	6.18332145203907e-14	0.461773120252116	5	5	Up
PLCB1:chr20:8884242-8885064:1	UTR3	0.273264401772526	0.161290322580645	5.91309871821532e-16	3.57131342137575e-14	1.46845147609403	2	3	Up
PLCB1:chr20:8884488-8884937:1	UTR3	0.261447562776957	0.146401985111663	1.52899232044243e-15	8.60934165432454e-14	1.50279315614682	3	3	Up
PLCB1:chr20:8882980-8883425:1	UTR3	0.13589364844904	0.0942928039702233	8.79287503883917e-06	8.33857649516581e-05	1.11832557098567	1	3	Up
VSTM2B:chr19:29563930-29564479:1	UTR3	0.134416543574594	0.158808933002481	2.38051557723153e-15	1.2997855507803e-13	1.50439515042092	2	2	Up
GRIA2:chr4:157363927-157364347:1	UTR3	0.48301329394387	0.260545905707196	3.43155988213671e-15	1.83656405375149e-13	1.04892739935903	2	7	Up
GRIA2:chr4:157365541-157366075:1	UTR3	0.638109305760709	0.421836228287841	2.38060066041840e-13	9.86079453631547e-12	0.746172553634927	7	7	Up
GRIA2:chr4:157363495-157364003:1	UTR3	0.896602658788774	0.796526054590571	8.00843185217127e-09	1.53237445581989e-07	0.316343759180564	1	7	Up
YWHAH:chr22:31957066-31957603:1	UTR3	0.729689807976366	0.339950372208437	5.2415078460375e-15	2.75077385065589e-13	0.605531344136716	4	4	Up
MAPT:chr17:46023686-46024669:1	UTR3	0.376661742983752	0.248138957816377	5.34947900199109e-15	2.7938752410882e-13	0.96983656101358	3	5	Up
MAPT:chr17:46025606-46026126:1	UTR3	0.324963072378139	0.280397022332506	1.24365299497228e-08	2.29439121649238e-07	0.670340049344471	4	5	Up
MAPT:chr17:46018433-46024625:1	UTR3	0.443131462333826	0.392059553349876	6.52773361617801e-08	1.05487784939463e-06	0.47008750035402	2	5	Up
STX16:chr20:58678952-58679526:1	UTR3	0.231905465288035	0.168734491315136	9.1098966258334e-15	4.64561756707004e-13	1.33651855918034	6	6	Up
STX16:chr20:58678139-58678695:1	UTR3	0.1698670605613	0.176178660049628	5.51988226889083e-06	5.47481167054851e-05	0.861318433873306	5	6	Up
AGAP1:chr2:236131237-236131800:1	UTR3	0.202363367799114	0.126550868486352	1.22994306084251e-14	6.1559789031335e-13	1.60122984446706	2	2	Up
AGAP1:chr2:236124362-236125268:1	UTR3	0.103397341211226	0.0719602977667494	9.36413407169989e-07	1.12359215814814e-05	1.47902504276739	1	2	Up
SRRM1:chr1:24646790-24647376:1	UTR3	0.335302806499261	0.136476426799007	2.25172979225274e-14	1.08193114595753e-12	1.44420426464404	6	7	Up
SRRM1:chr1:24646017-24647273:1	UTR3	0.434268833087149	0.225806451612903	8.00708774324132e-14	3.59189317809884e-12	1.09140379018917	5	7	Up
SRRM1:chr1:24647094-24647220:1	UTR3	0.137370753323486	0.0471464019851117	2.48824911371737e-06	2.70084951489945e-05	1.54853762414771	7	7	Up
SRRM1:chr1:24646006-24650030:1	UTR3	0.590841949778434	0.513647642679901	0.00124146345023227	0.00628051537691205	0.311101123388761	4	7	Up
SRRM1:chr1:24642947-24647686:1	UTR3	0.491875923190547	0.421836228287841	0.00646813239782809	0.0254276339242828	0.307150586142148	2	7	Up
VSNL1:chr2:17655422-17656574:1	UTR3	0.909896602658789	0.724565756823821	4.14311513328676e-14	1.96452709236681e-12	0.364429127244725	5	10	Up
VSNL1:chr2:17653922-17656034:1	UTR3	0.86410635155096	0.682382133995037	2.51628583971182e-11	7.39227342747948e-10	0.36558216609922	2	10	Up
VSNL1:chr2:17654646-17656092:1	UTR3	0.872968980797637	0.69727047146402	1.59848221880612e-09	3.54849923357556e-08	0.311736511377542	3	10	Up
VSNL1:chr2:17656037-17656457:1	UTR3	0.731166912850812	0.471464019851117	5.07949187825455e-08	8.40955385847013e-07	0.470879974151505	8	10	Up
VSNL1:chr2:17656186-17656402:1	UTR3	0.485967503692762	0.272952853598015	0.000290560311334125	0.00182418555507156	0.440205660701382	9	10	Up
VSNL1:chr2:17656235-17656442:1	UTR3	0.395864106351551	0.223325062034739	0.000553202817614215	0.00316832037158258	0.495159337718195	10	10	Up
UBE2B:chr5:134390311-134390851:1	UTR3	0.548005908419498	0.196029776674938	6.03453848270979e-14	2.81204291105929e-12	1.0769517194923	4	6	Up
UBE2B:chr5:134390425-134390819:1	UTR3	0.460856720827179	0.136476426799007	4.9841805182473e-11	1.40322853080134e-09	1.12683720596888	5	6	Up
UBE2B:chr5:134388201-134390517:1	UTR3	0.617429837518464	0.300248138957816	7.98473608731167e-10	1.88478126288049e-08	0.729942953490154	3	6	Up
CLTC:chr17:59694263-59694851:1	UTR3	0.385524372230428	0.255583126550869	7.42342186518814e-14	3.42968434976705e-12	0.844501030680922	2	2	Up
PLEKHA1:chr10:122431752-122432545:1	UTR3	0.418020679468242	0.203473945409429	7.96214292177668e-14	3.58661363030532e-12	1.04442383424165	3	3	Up
SRSF11:chr1:70251592-70252055:1	UTR3	0.348596750369276	0.205955334987593	1.09751458695069e-13	4.82326430874957e-12	1.10285138691857	3	4	Up
RHOT1:chr17:32224944-32225562:1	UTR3	0.259970457902511	0.124069478908189	1.17039598043016e-13	5.08158672467088e-12	1.03574901077125	1	3	Up
RHOT1:chr17:32225384-32225786:1	UTR3	0.121122599704579	0.0620347394540943	1.09524296447362e-05	0.000101115898282872	0.969200612646635	2	3	Up
RHOT1:chr17:32225454-32225715:1	UTR3	0.104874446085672	0.0521091811414392	2.61611227117588e-05	0.00021890704151457	1.04916913523594	3	3	Up
EPB41L1:chr20:36232353-36232799:1	UTR3	0.208271787296898	0.158808933002481	1.38414316126074e-13	5.91461332663631e-12	1.72027409670728	9	9	Up
RAN:chr12:130875705-130876335:1	UTR3	0.375184638109306	0.153846153846154	6.7034227640059e-13	2.59932211794915e-11	1.04906552147366	1	3	Up
CIRBP:chr19:1272715-1273213:1	UTR3	0.37370753323486	0.342431761786601	1.14457360962434e-12	4.38409535416619e-11	0.864034151005758	6	7	Up
COQ4:chr9:128323049-128323605:1	UTR3	0.267355982274741	0.109181141439206	1.3645401377974e-12	5.12223730198878e-11	1.23781371175739	2	2	Up
COQ4:chr9:128322847-128323903:1	UTR3	0.270310192023634	0.133995037220844	2.80119692448697e-09	5.91479295910715e-08	0.952778828866651	1	2	Up
SPTBN1:chr2:54669216-54669736:1	UTR3	0.391432791728213	0.253101736972705	1.63644797104109e-12	6.05878048456342e-11	1.19220104870894	2	2	Up
COX20:chr1:244844283-244844847:1	UTR3	0.254062038404727	0.0893300248138958	2.06083881922793e-12	7.4514142055763e-11	1.34037879855633	3	3	Up
CHL1:chr3:319571-341964:1	UTR3	0.663220088626292	0.461538461538462	2.18451971405032e-12	7.84612711913554e-11	0.657677396580403	3	10	Up
CHL1:chr3:325824-328494:1	UTR3	0.385524372230428	0.196029776674938	8.18007191866764e-08	1.29290581158941e-06	0.946153327993399	5	6	Up
CHL1:chr3:319644-328427:1	UTR3	0.44903988183161	0.250620347394541	2.0991287542072e-07	2.97037708923221e-06	0.789652903021039	4	6	Up
PLP1:chrX:103791625-103792255:1	UTR3	0.251107828655835	0.161290322580645	2.62465101809556e-12	9.24270428554761e-11	1.00304761839017	1	2	Up
MDM4:chr1:204551509-204552023:1	UTR3	0.194977843426883	0.181141439205955	3.02659758950423e-12	1.05550150129452e-10	1.40558506336024	6	6	Up
NDFIP1:chr5:142152349-142152865:1	UTR3	0.583456425406204	0.307692307692308	5.27850140850643e-12	1.72926905234433e-10	1.0322655263004	3	4	Up
MRPS6:chr21:34142538-34143034:1	UTR3	0.240768094534712	0.0570719602977667	6.56104159544297e-12	2.12369523018964e-10	1.38683640468913	2	2	Up
TMEM178A:chr2:39717459-39717963:1	UTR3	0.375184638109306	0.315136476426799	6.65923698242431e-12	2.14264913741039e-10	0.736488709936464	3	3	Up
CELF5:chr19:3296525-3297076:1	UTR3	0.451994091580502	0.456575682382134	7.38388241280643e-12	2.35478326739971e-10	0.727611195165554	5	5	Up
GRIA4:chr11:105903733-105918994:1	UTR3	0.52437223042836	0.518610421836228	9.85794367441813e-12	3.08910808881549e-10	0.622126893847096	1	5	Up
GRIA4:chr11:105903797-105912126:1	UTR3	0.333825701624815	0.327543424317618	6.84238634030257e-06	6.65173322361633e-05	0.572034762589959	2	5	Up
GRIA4:chr11:105912037-105912521:1	UTR3	0.159527326440177	0.146401985111663	0.000376004933091312	0.00228113879441648	0.776418184506369	4	5	Up
RTN3:chr11:63753034-63753178:1	UTR3	0.282127031019202	0.0669975186104218	1.24649155603946e-11	3.83926501776141e-10	1.585812583409	3	3	Up
CELSR2:chr1:109275143-109275751:1	UTR3	0.361890694239291	0.235732009925558	1.58269650081555e-11	4.79286607011679e-10	1.3919524014159	4	4	Up
LUC7L3:chr17:50752184-50752755:1	UTR3	0.658788774002954	0.404466501240695	2.27716235498232e-11	6.7632973131082e-10	1.07386566218837	3	5	Up
KIF1B:chr1:10381140-10381603:1	UTR3	0.406203840472674	0.218362282878412	3.32975559695106e-11	9.65093505593511e-10	0.824937811554215	6	6	Up
MATR3:chr5:139329920-139330500:1	UTR3	0.431314623338257	0.334987593052109	3.87765752087786e-11	1.10903056767753e-09	0.855370988896447	4	4	Up
PPFIBP1:chr12:27645990-27648105:1	UTR3	0.52437223042836	0.387096774193548	5.56718346105693e-11	1.55521499735107e-09	0.697477279533568	3	4	Up
PPFIBP1:chr12:27647792-27649019:1	UTR3	0.454948301329394	0.320099255583127	1.59550819055472e-06	1.81568832085127e-05	0.762247687727299	4	4	Up
PPFIBP1:chr12:27634925-27654752:1	UTR3	0.704579025110783	0.610421836228288	8.87914353679963e-06	8.41300795585809e-05	0.315447566435826	2	4	Up
CAMSAP2:chr1:200860234-200860704:1	UTR3	0.288035450516987	0.11166253101737	6.58227823589102e-11	1.824641282262e-09	1.46333124915739	4	4	Up
ATRNL1:chr10:115945967-115947065:1	UTR3	0.180206794682422	0.0645161290322581	7.01453301765358e-11	1.9282779945989e-09	1.61750565349762	1	3	Up
ATRNL1:chr10:115946356-115946836:1	UTR3	0.161004431314623	0.054590570719603	2.369151422632e-10	6.06940664219776e-09	1.70374330708618	2	3	Up
ATRNL1:chr10:115948564-115948999:1	UTR3	0.190546528803545	0.0843672456575682	4.64221486287885e-09	9.34580724070452e-08	1.31480609471294	3	3	Up
RASGRF2:chr5:81229727-81230162:1	UTR3	0.209748892171344	0.101736972704715	9.29739479936315e-11	2.51915125754173e-09	0.916375683603948	2	2	Up
PRRC2C:chr1:171593141-171593511:1	UTR3	0.124076809453471	0.0744416873449131	1.0957668834122e-10	2.96158394414233e-09	2.08618234981944	2	2	Up
BNIP3L:chr8:26410439-26410997:1	UTR3	0.23781388478582	0.126550868486352	4.42667269964919e-10	1.08545790581324e-08	1.10178082292644	1	2	Up
SPIDR:chr8:47735443-47735983:1	UTR3	0.118168389955687	0.0942928039702233	8.3259490403901e-10	1.96104215851105e-08	1.24675240391802	2	2	Up
SPIDR:chr8:47735155-47736088:1	UTR3	0.121122599704579	0.11166253101737	4.81993957938003e-08	8.02902415911826e-07	1.01633703223575	1	2	Up
GNAO1:chr16:56356141-56357444:1	UTR3	0.48301329394387	0.421836228287841	1.06455427439876e-09	2.46972022758046e-08	0.544066872634732	3	6	Up
GNAO1:chr16:56357036-56357444:1	UTR3	0.285081240768095	0.220843672456576	6.88042819205529e-07	8.5696208737684e-06	0.694238780287352	6	6	Up
GNAO1:chr16:56356780-56356846:1	UTR3	0.115214180206795	0.0521091811414392	6.19536377502849e-06	6.06685487063705e-05	1.49653725882296	5	6	Up
GNAO1:chr16:56356626-56356860:1	UTR3	0.134416543574594	0.0967741935483871	0.00122351949677401	0.00620840061898288	0.827502830721402	4	6	Up
GNAO1:chr16:56355920-56356407:1	UTR3	0.150664697193501	0.146401985111663	0.00785877118189293	0.0299686685176171	0.518346074889313	2	6	Up
DAAM1:chr14:59370681-59371152:1	UTR3	0.186115214180207	0.109181141439206	1.09768593885856e-09	2.53485937775137e-08	1.48261056502666	3	3	Up
DAAM1:chr14:59369238-59369850:1	UTR3	0.162481536189069	0.0769230769230769	1.36916560289051e-09	3.0773491336485e-08	1.78282607579543	1	3	Up
DAAM1:chr14:59370417-59371405:1	UTR3	0.214180206794682	0.13151364764268	2.62221371995214e-09	5.56949951402802e-08	1.34421606602806	2	3	Up
TARDBP:chr1:11024960-11025649:1	UTR3	0.217134416543575	0.138957816377171	1.15945775761784e-09	2.66133711626465e-08	1.72853389002131	5	5	Up
NDUFAF2:chr5:61152657-61153026:1	UTR3	0.124076809453471	0.0496277915632754	1.19497214058224e-09	2.72549447507058e-08	1.87388120847899	4	4	Up
UCHL1:chr4:41261653-41268125:1	UTR3	0.641063515509601	0.446650124069479	1.23092691917072e-09	2.79570397545267e-08	0.591731894720899	2	5	Up
CHCHD6:chr3:126957347-126960420:1	UTR3	0.150664697193501	0.0397022332506203	1.36146175785311e-09	3.06640897169792e-08	1.76992412510144	2	2	Up
ZBTB38:chr3:141448030-141448960:1	UTR3	0.292466765140325	0.0918114143920596	1.57452298398148e-09	3.50972535666471e-08	0.887750657410327	2	2	Up
RBPJ:chr4:26434368-26435004:1	UTR3	0.127031019202363	0.0769230769230769	2.15121797533307e-09	4.64207934757003e-08	1.60543547430781	2	2	Up
RBPJ:chr4:26430422-26431284:1	UTR3	0.124076809453471	0.136476426799007	0.0076283964312644	0.029224165066761	0.601530862487193	1	2	Up
TNRC6B:chr22:40332209-40332713:1	UTR3	0.317577548005908	0.121588089330025	2.21854208657307e-09	4.76832176897445e-08	1.12751064841053	8	9	Up
ZNF655:chr7:99575892-99576453:1	UTR3	0.163958641063516	0.114143920595533	2.68863173827348e-09	5.699372102446e-08	1.13097002710102	5	5	Up
PTPN11:chr12:112509430-112509913:1	UTR3	0.200886262924668	0.101736972704715	2.89376301700855e-09	6.08647314725281e-08	1.53113704623952	3	3	Up
CALM3:chr19:46608812-46609341:1	UTR3	0.453471196454948	0.272952853598015	2.92418283671253e-09	6.11476608272712e-08	0.725412383877104	2	3	Up
CALM3:chr19:46608288-46609344:1	UTR3	0.481536189069424	0.32258064516129	2.43568842681038e-07	3.37160404382164e-06	0.580207922380016	1	3	Up
FMNL2:chr2:152649357-152649826:1	UTR3	0.174298375184638	0.11166253101737	3.83368212129026e-09	7.86450425299222e-08	1.29125614700574	4	4	Up
DDX3Y:chrY:12919998-12920478:1	UTR3	0.231905465288035	0.0248138957816377	4.03204266604351e-09	8.25576008761296e-08	1.8819763360484	5	5	Up
ABI2:chr2:203431159-203431921:1	UTR3	0.395864106351551	0.265508684863524	5.06298173344911e-09	1.00988737122359e-07	0.763576442808168	5	6	Up
ABI2:chr2:203429266-203429801:1	UTR3	0.221565731166913	0.1712158808933	7.89353116588607e-05	0.000584499763249276	0.724039063729478	3	6	Up
ABI2:chr2:203431706-203432240:1	UTR3	0.243722304283604	0.228287841191067	0.0013757838064325	0.00683843619831804	0.490724702004811	6	6	Up
RPS24:chr10:78037305-78038721:1	UTR3	0.122599704579025	0.0570719602977667	5.13251463607983e-09	1.01999293622535e-07	1.83536132820206	3	3	Up
RPS8:chr1:44778106-44778703:1	UTR3	0.423929098966027	0.233250620347395	5.25399458068198e-09	1.04031017237643e-07	0.778685910208464	2	3	Up
RPS8:chr1:44778580-44778715:1	UTR3	0.314623338257016	0.181141439205955	0.000555902523029532	0.00318150459315631	0.566161726326381	3	3	Up
CDC42:chr1:22090392-22090848:1	UTR3	0.225997045790251	0.0620347394540943	5.59750126490367e-09	1.10428076961448e-07	1.43831824626992	5	5	Up
CDC42:chr1:22086480-22091941:1	UTR3	0.425406203840473	0.277915632754342	0.00141521503658338	0.00700223787666038	0.399917474691053	3	5	Up
KLHL24:chr3:183684118-183684519:1	UTR3	0.128508124076809	0.0694789081885856	5.63055028106293e-09	1.10877739687744e-07	1.66485554626809	3	3	Up
ITM2B:chr13:48261377-48261980:1	UTR3	0.598227474150665	0.312655086848635	6.41503816513519e-09	1.24735571228915e-07	0.566347163641487	2	2	Up
PRKCB:chr16:24220204-24220611:1	UTR3	0.528803545051699	0.364764267990074	9.42792441701147e-09	1.78191067958586e-07	0.765063259940565	5	5	Up
RAPGEF4:chr2:173052499-173052893:1	UTR3	0.186115214180207	0.11166253101737	1.2263060658824e-08	2.27013610929018e-07	0.812897091933607	2	2	Up
MXI1:chr10:110285991-110286711:1	UTR3	0.288035450516987	0.156327543424318	1.34332593198661e-08	2.47405394390243e-07	1.056527934721	5	5	Up
MXI1:chr10:110284725-110285180:1	UTR3	0.175775480059084	0.104218362282878	2.28380354745446e-05	0.000194942325227794	0.987020697389788	3	5	Up
MXI1:chr10:110284782-110285028:1	UTR3	0.144756277695716	0.0893300248138958	0.000155327678296345	0.00105348025725332	0.978846130390252	4	5	Up
MXI1:chr10:110279281-110285452:1	UTR3	0.215657311669129	0.168734491315136	0.00217022043619043	0.010048074148032	0.59268462245988	2	5	Up
CHRM3:chr1:239915020-239915452:1	UTR3	0.20384047267356	0.0794044665012407	1.87392863526966e-08	3.34860206213227e-07	1.26652637404568	4	4	Up
NAPG:chr18:10539723-10540445:1	UTR3	0.178729689807976	0.0595533498759305	2.14671433602264e-08	3.79217788999032e-07	1.39501144672648	2	2	Up
TTC14:chr3:180602926-180604291:1	UTR3	0.258493353028065	0.163771712158809	2.44803474701349e-08	4.28783346850518e-07	1.05429882053092	3	9	Up
TTC14:chr3:180602421-180604273:1	UTR3	0.249630723781388	0.173697270471464	9.81248445839315e-07	1.17348196327089e-05	0.918126620793253	1	9	Up
TTC14:chr3:180603124-180606600:1	UTR3	0.471196454948301	0.468982630272953	0.000352221226663273	0.00216110311092886	0.38433186696214	5	9	Up
TTC14:chr3:180603079-180603451:1	UTR3	0.115214180206795	0.0794044665012407	0.00164428706959811	0.00795008385931356	0.924019424314606	4	9	Up
TTC14:chr3:180602911-180607721:1	UTR3	0.47562776957164	0.481389578163772	0.00329347365529036	0.0143629462232126	0.307737596944269	2	9	Up
TTC14:chr3:180604413-180604695:1	UTR3	0.208271787296898	0.19106699751861	0.0120673642456776	0.0428863493951417	0.482630172702263	7	9	Up
PIGL:chr17:16217808-16218265:1	UTR3	0.141802067946824	0.0198511166253102	2.50529245383378e-08	4.37556005143732e-07	2.03382642841697	2	2	Up
FZD3:chr8:28563964-28564528:1	UTR3	0.293943870014771	0.0967741935483871	2.88847638856115e-08	4.97250290393863e-07	0.928881417053861	1	3	Up
SRSF3:chr6:36602269-36602981:1	UTR3	0.189069423929099	0.158808933002481	2.89446064645293e-08	4.97488299662999e-07	1.02342723681144	4	4	Up
SIPA1L1:chr14:71740727-71741003:1	UTR3	0.364844903988183	0.235732009925558	3.75820383091195e-08	6.33852443307161e-07	0.73065948421032	4	4	Up
SIPA1L1:chr14:71740602-71741132:1	UTR3	0.379615952732644	0.245657568238213	4.88719062446105e-07	6.33518199532955e-06	0.634667179537734	3	4	Up
VAPA:chr18:9954286-9954889:1	UTR3	0.336779911373708	0.1712158808933	3.76581867173434e-08	6.34147440188785e-07	0.916496707905683	4	5	Up
PDS5B:chr13:32777154-32778019:1	UTR3	0.106351550960118	0.0471464019851117	5.86559522720122e-08	9.59348714088842e-07	1.7417323193204	2	2	Up
PDS5B:chr13:32775467-32775979:1	UTR3	0.119645494830133	0.0794044665012407	9.64884586373051e-05	0.000694036411395812	1.04644206916737	1	2	Up
