genomic_feature(s)	population1_pct	population2_pct	pvalue	padj	Log2_fold_change	SiteLocation	NumSites	FC_direction
CALM1:chr14:90407839-90408268:1	UTR3	0.158938814531549	0.252050322477904	2.63689136232941e-16	7.26894083197234e-15	0.392369228276552	9	9	Up
DTNA:chr18:34890448-34891464:1	UTR3	0.105162523900574	0.171112349709372	1.62976197943445e-15	3.98443618773046e-14	0.414297858946233	3	5	Up
DTNA:chr18:34891008-34891458:1	UTR3	0.0673996175908222	0.115295803806036	1.70062628744987e-10	2.38043622567141e-09	0.477768054166818	5	5	Up
DTNA:chr18:34890746-34891022:1	UTR3	0.0662045889101338	0.118640019109802	4.52130165688127e-08	4.55757329330774e-07	0.409338708766987	4	5	Up
PPFIBP1:chr12:27634925-27654752:1	UTR3	0.109225621414914	0.192252567879608	3.36176902281541e-15	7.93171966387408e-14	0.448259224121404	3	3	Up
STXBP1:chr9:127692164-127692814:1	UTR3	0.101338432122371	0.09109005494068	6.68214030005002e-15	1.53632357622001e-13	0.442825158923424	2	2	Up
ZNF483:chr9:111553060-111553912:1	UTR3	0.103250478011472	0.135759216498129	1.29097867856816e-14	2.8586712296327e-13	0.579120597320094	2	2	Up
MYO6:chr6:75885967-75890302:1	UTR3	0.199569789674952	0.325503622899912	3.66777855818821e-14	7.83280930825728e-13	0.362777516665449	3	3	Up
MYO6:chr6:75881724-75890314:1	UTR3	0.239244741873805	0.396209889322398	4.44903704975037e-11	6.73337456016842e-10	0.276797391453201	2	3	Up
ZNF451:chr6:57169709-57170305:1	UTR3	0.106118546845124	0.151086869973724	1.76517635467322e-13	3.53231401640719e-12	0.510215168764337	2	2	Up
SH3GL3:chr15:83587058-83587568:1	UTR3	0.107074569789675	0.175810175969424	4.54884268845554e-13	8.65401304426947e-12	0.549665277795882	2	3	Up
SH3GL3:chr15:83587073-83589273:1	UTR3	0.138862332695985	0.235727366828569	2.41775178361372e-11	3.78640953242462e-10	0.42270781490471	3	3	Up
SH3GL3:chr15:83586919-83588747:1	UTR3	0.121653919694073	0.211680866311012	2.44435843817074e-10	3.35199711711587e-09	0.437040823210124	1	3	Up
MACF1:chr1:39486496-39487054:1	UTR3	0.14651051625239	0.242694482044749	2.73883417405172e-12	4.8838023242249e-11	0.38514926184533	5	5	Up
ADD1:chr4:2929555-2930076:1	UTR3	0.198613766730402	0.27223505056135	3.31741596866444e-12	5.78193499312709e-11	0.339978803546975	2	2	Up
SLC25A36:chr3:140973776-140976766:1	UTR3	0.112093690248566	0.154988454494785	7.21739169937082e-12	1.20729310686379e-10	0.405079484818582	2	2	Up
PLEKHG3:chr14:64743771-64744467:1	UTR3	0.0891491395793499	0.184887331793933	8.13163602818827e-12	1.34358499878597e-10	0.391275514150811	1	3	Up
CD46:chr1:207795065-207795513:1	UTR3	0.108986615678776	0.195875467792022	3.05658131163832e-11	4.75928208264606e-10	0.284694163876811	2	2	Up
ENDOD1:chr11:95132123-95132645:1	UTR3	0.0869980879541109	0.185205828489529	9.05870288122082e-11	1.32640031618526e-09	0.333593392103822	3	3	Up
RBM25:chr14:73096880-73099856:1	UTR3	0.168260038240918	0.233020144915996	9.55194930253998e-11	1.3948427589628e-09	0.352358957578604	5	8	Up
ADIPOR2:chr12:1788173-1788674:1	UTR3	0.0953632887189293	0.178636834142846	1.49210751794263e-10	2.09944190610521e-09	0.366793299860915	3	3	Up
SRRM1:chr1:24646790-24647376:1	UTR3	0.11376673040153	0.166733020144916	1.20412858525343e-09	1.50949112439078e-08	0.415050032382021	6	6	Up
MSI2:chr17:57681307-57681931:1	UTR3	0.0695506692160612	0.135201847280834	1.35889634560398e-09	1.68397177873814e-08	0.487373468533448	2	3	Up
MSI2:chr17:57680882-57682109:1	UTR3	0.0786328871892925	0.167091328927462	6.87281221428917e-05	0.000365490200726421	0.288961859961697	1	3	Up
ATP1B1:chr1:169131512-169132058:1	UTR3	0.155592734225621	0.237319850306553	1.91024503774717e-09	2.33508007668505e-08	0.291679732176602	4	6	Up
RBPJ:chr4:26430422-26431284:1	UTR3	0.164196940726577	0.282466756907397	1.92429396353338e-09	2.34694363091893e-08	0.3055219179546	1	3	Up
RBPJ:chr4:26434368-26435004:1	UTR3	0.119263862332696	0.202802770921252	9.7352045935445e-07	7.75801038627152e-06	0.307566402470576	3	3	Up
DAZAP1:chr19:1435241-1435687:1	UTR3	0.0709847036328872	0.107174138068318	2.59292151324835e-09	3.06554812605707e-08	0.481765989526553	4	4	Up
GRAMD2B:chr5:126480286-126484512:1	UTR3	0.0695506692160612	0.128632852934151	4.48994180832362e-09	5.150563819612e-08	0.478949148833736	3	3	Up
NCAM1:chr11:113277965-113278436:1	UTR3	0.10755258126195	0.198463253443746	4.89088858478375e-09	5.58678034325298e-08	0.406302431308472	8	8	Up
NCAM1:chr11:113276187-113276883:1	UTR3	0.0896271510516252	0.185086392228681	0.000345216333334813	0.0015887596669574	0.263721402318152	6	8	Up
PDIA3:chr15:43756561-43765651:1	UTR3	0.0468451242829828	0.101162512938928	5.92325555440809e-09	6.72339280682077e-08	0.573095608066198	1	2	Up
ASPA:chr17:3489151-3489667:1	UTR3	0.0714627151051625	0.147901903017756	9.84508097448416e-09	1.08643482632717e-07	0.482547359235656	5	5	Up
ASPA:chr17:3481538-3489896:1	UTR3	0.113527724665392	0.24361016004459	2.8159891977752e-05	0.000159987272719027	0.259137290020195	4	5	Up
CCP110:chr16:19552886-19553408:1	UTR3	0.122609942638623	0.211800302571861	9.90277571407164e-09	1.08749384518555e-07	0.310599842892323	3	3	Up
CNDP1:chr18:74585518-74586100:1	UTR3	0.0934512428298279	0.128752289195	2.7709550537804e-08	2.89024520377905e-07	0.409424865058615	6	6	Up
CNDP1:chr18:74584023-74584845:1	UTR3	0.0705066921606119	0.110359105024285	0.00120915626867233	0.00486091616044391	0.2706960957348	4	6	Up
PPP1R21:chr2:48490957-48495817:1	UTR3	0.117590822179732	0.222589378135202	5.00138381384391e-08	5.01829025269377e-07	0.321996015621002	1	2	Up
PPP1R21:chr2:48490970-48491674:1	UTR3	0.0518642447418738	0.107253762242217	0.00207027986734667	0.00781125846597349	0.302787341173131	2	2	Up
STX16:chr20:58678139-58678695:1	UTR3	0.150334608030593	0.228561191177642	5.00621589154533e-08	5.01829025269377e-07	0.2572689311245	3	4	Up
SMARCAD1:chr4:94236964-94252807:1	UTR3	0.120697896749522	0.188589855880245	5.24934320203702e-08	5.2425510758976e-07	0.387372321593817	2	2	Up
CREB5:chr7:28825456-28825894:1	UTR3	0.0626195028680688	0.125607134325981	6.59079412360947e-08	6.51006593233309e-07	0.413336346292449	3	3	Up
BPTF:chr17:67982157-67982605:1	UTR3	0.0712237093690249	0.116888287284019	7.67417127911249e-08	7.52514472251267e-07	0.466383740307831	2	2	Up
TTC17:chr11:43389736-43392597:1	UTR3	0.117351816443595	0.170793853013775	1.0266206677723e-07	9.80005559712671e-07	0.287636080551223	2	3	Up
VAPA:chr18:9936061-9936885:1	UTR3	0.0800669216061185	0.113942192849749	1.08769884845353e-07	1.03465437996381e-06	0.435106888000097	6	6	Up
VAPA:chr18:9936023-9937162:1	UTR3	0.0862810707456979	0.125527510152082	1.07188779758797e-06	8.42999966574644e-06	0.382180546978992	5	6	Up
CAPN7:chr3:15206579-15223765:1	UTR3	0.103011472275335	0.205470180746875	1.35794090796852e-07	1.27821510901636e-06	0.319282069490344	3	4	Up
CAPN7:chr3:15212151-15223752:1	UTR3	0.0685946462715105	0.138347002149853	1.84116603118088e-05	0.000110042257372459	0.347962252162747	4	4	Up
CASD1:chr7:94535283-94537808:1	UTR3	0.0838910133843212	0.154112588581893	1.45214099930715e-07	1.34578350244537e-06	0.391701572783816	2	2	Up
VXN:chr8:66518013-66518524:1	UTR3	0.0776768642447419	0.145473365713831	2.13730366187337e-07	1.90558608665047e-06	0.316012448691499	2	2	Up
KLF13:chr15:31377321-31377973:1	UTR3	0.0709847036328872	0.138108129628155	2.51510851590229e-07	2.23138445179311e-06	0.395159498239082	3	3	Up
DMTF1:chr7:87195679-87196337:1	UTR3	0.125239005736138	0.208854208137591	2.85128896001577e-07	2.50496166682361e-06	0.305681345809763	2	2	Up
PDCD6IP:chr3:33866345-33867205:1	UTR3	0.0798279158699809	0.122063858587467	3.78914692206109e-07	3.25481094115995e-06	0.397724198647449	1	3	Up
NTRK2:chr9:84810847-84811340:1	UTR3	0.0944072657743786	0.171669718926666	3.89873878112154e-07	3.33305152443033e-06	0.32032549872274	2	8	Up
NTRK2:chr9:84815376-84816150:1	UTR3	0.0614244741873805	0.126283939804125	0.00176956445479485	0.00681465199519357	0.263367192135413	7	8	Up
P2RX7:chr12:121185529-121186135:1	UTR3	0.0669216061185468	0.155386575364281	4.70660650638266e-07	3.98586127805416e-06	0.472292111108004	3	5	Up
P2RX7:chr12:121187561-121188032:1	UTR3	0.0733747609942639	0.176049048491122	2.67553360797344e-06	1.92488789399208e-05	0.393824572702239	5	5	Up
RCOR3:chr1:211276155-211278316:1	UTR3	0.0771988527724665	0.118440958675054	4.71737324728922e-07	3.98872733256708e-06	0.403694576233712	4	4	Up
HNRNPM:chr19:8488674-8489114:1	UTR3	0.0924952198852772	0.134246357194044	5.64513424239655e-07	4.71416697243718e-06	0.324538909186815	2	2	Up
HNRNPM:chr19:8487034-8489114:1	UTR3	0.0936902485659656	0.139780237280038	1.12046223314243e-05	6.98344020251973e-05	0.279382687375566	1	2	Up
PAFAH1B1:chr17:2685068-2685615:1	UTR3	0.0972753346080306	0.161836133450115	7.59306322534746e-07	6.19717833935835e-06	0.380114462928255	2	2	Up
ZNF138:chr7:64831251-64832055:1	UTR3	0.0650095602294455	0.103232741460307	1.21402944203983e-06	9.4652252169426e-06	0.400394894532694	2	2	Up
ARFGAP1:chr20:63289497-63289676:1	UTR3	0.0984703632887189	0.103471613982005	1.26953127300635e-06	9.84114414354853e-06	0.288211554542182	2	2	Up
ITGB8:chr7:20404659-20410108:1	UTR3	0.0564053537284895	0.130623457281631	1.59778525399297e-06	1.20570303454246e-05	0.516998292003987	1	6	Up
CAPN2:chr1:223775344-223775902:1	UTR3	0.0585564053537285	0.105661278764233	2.42685898932309e-06	1.76715891095858e-05	0.313204213637849	2	2	Up
SYNJ2:chr6:158098672-158099176:1	UTR3	0.0590344168260038	0.123855402500199	5.88096991998277e-06	3.90354797022935e-05	0.343374725011787	2	2	Up
HHIP:chr4:144740277-144740894:1	UTR3	0.0960803059273422	0.199896488573931	6.48822562964431e-06	4.2751076923132e-05	0.30075299798988	5	8	Up
HHIP:chr4:144742977-144743418:1	UTR3	0.0478011472275335	0.101640257982323	0.0001612397538854	0.000795596703418099	0.393903115010301	6	8	Up
DUT:chr15:48341358-48342600:1	UTR3	0.0850860420650096	0.13763038458476	8.65167791234208e-06	5.4865041972282e-05	0.291310140744704	2	2	Up
TDRD3:chr13:60509798-60529206:1	UTR3	0.101816443594646	0.173859383708894	9.1740000120015e-06	5.81091700642956e-05	0.306497411520608	2	2	Up
RPL35A:chr3:197953926-197954202:1	UTR3	0.0791108986615679	0.142487459192611	1.56617133067596e-05	9.47595039153662e-05	0.268131545905051	2	2	Up
RPS8:chr1:44778106-44778703:1	UTR3	0.0554493307839388	0.10490484911219	1.86049176792198e-05	0.000110833453122464	0.371732006682856	2	2	Up
DNM1L:chr12:32706534-32707254:1	UTR3	0.0803059273422562	0.108089816068158	2.02520484635257e-05	0.000119195880009183	0.324780683311346	2	2	Up
ITPRID2:chr2:181901565-181902435:1	UTR3	0.0683556405353729	0.100525519547735	2.12116164725663e-05	0.000124113443977152	0.339155541247695	4	4	Up
NF1:chr17:31200441-31206454:1	UTR3	0.0767208413001912	0.110558165459033	2.16828795591159e-05	0.000126378207397954	0.322695775472219	1	2	Up
NIPAL3:chr1:24472469-24472976:1	UTR3	0.0568833652007648	0.146030734931125	2.17981532954653e-05	0.000126913170533835	0.30782399303023	3	3	Up
ZNF638:chr2:71431331-71435069:1	UTR3	0.0941682600382409	0.186718687793614	2.44227875859566e-05	0.000140678380945547	0.310438356131815	2	4	Up
ZNF638:chr2:71433168-71435069:1	UTR3	0.0750478011472275	0.151922923799666	0.000483108882736431	0.00215011309178331	0.290946489343759	3	4	Up
ZNF638:chr2:71434670-71435069:1	UTR3	0.0597514340344168	0.122541603630862	0.00317505448537881	0.0113683362389011	0.278505160140377	4	4	Up
C1orf21:chr1:184590725-184619764:1	UTR3	0.0874760994263862	0.122183294848316	4.17260743030381e-05	0.000229111767743206	0.281489756214991	3	3	Up
SLC1A3:chr5:36680218-36686526:1	UTR3	0.0874760994263862	0.232104466916156	4.56721426654267e-05	0.000249763751843422	0.270896935774648	1	6	Up
TMEM106B:chr7:12214770-12224794:1	UTR3	0.0690726577437858	0.139183055975794	4.66175568069315e-05	0.00025441884790692	0.305146285034545	2	2	Up
CHD2:chr15:92998425-93002273:1	UTR3	0.0946462715105163	0.166255275101521	4.85260797775946e-05	0.000263866234010043	0.285580742861277	2	3	Up
ARL6IP5:chr3:69104894-69105530:1	UTR3	0.0621414913957935	0.118042837805558	4.94789002913379e-05	0.000268408130797288	0.33711816144522	3	3	Up
MAPT:chr17:46025606-46026126:1	UTR3	0.0650095602294455	0.122501791543913	0.000127653740378139	0.000648836462147777	0.342214827303122	4	5	Up
RCN2:chr15:76948312-76949454:1	UTR3	0.0480401529636711	0.1089258698941	0.000173561421423967	0.000850954954585928	0.37412764231738	1	2	Up
CSPP1:chr8:67086005-67095498:1	UTR3	0.0724187380497132	0.117047535631818	0.00024712461392581	0.00116669418983722	0.302744196948467	5	5	Up
PTMA:chr2:231712929-231713103:1	UTR3	0.0917782026768642	0.240345568914723	0.000359527445802781	0.00165040508893154	0.253722021984995	2	3	Up
MARCH6:chr5:10436643-10437119:1	UTR3	0.0619024856596558	0.11485787084959	0.000362476774511234	0.0016611212999866	0.318870815198376	5	6	Up
AGAP1:chr2:236131237-236131800:1	UTR3	0.0783938814531549	0.179592324229636	0.000716648986428576	0.00307305910609016	0.291744550810192	3	3	Up
LUC7L2:chr7:139405554-139407440:1	UTR3	0.0738527724665392	0.118162274066407	0.000826347764522004	0.00348976065321489	0.279662277383251	4	4	Up
RAB5A:chr3:19978076-19984551:1	UTR3	0.0647705544933078	0.13265387371606	0.00089200218510556	0.0037130106364602	0.253745513285961	2	2	Up
CPEB4:chr5:173959837-173960365:1	UTR3	0.0712237093690249	0.131021578151127	0.0013065345738707	0.00519059286957601	0.259583290923382	5	5	Up
ZKSCAN1:chr7:100041219-100041689:1	UTR3	0.0798279158699809	0.135998089019826	0.00156906864016043	0.00613435445932474	0.253577344461532	12	12	Up
PDXDC1:chr16:14997800-15009023:1	UTR3	0.0535372848948375	0.109005494067999	0.00168604067133521	0.00653491947433583	0.252658360760662	2	2	Up
ZFYVE16:chr5:80478935-80480051:1	UTR3	0.0709847036328872	0.159208535711442	0.00211062104423542	0.00795236088005857	0.250166398820167	10	10	Up
TTC14:chr3:180604952-180607959:1	UTR3	0.0795889101338432	0.129110597977546	0.0022333971784919	0.00835667933198875	0.250809590339429	4	12	Up
PHF3:chr6:63680073-63684616:1	UTR3	0.0638145315487572	0.111035910502429	0.00378763117522126	0.0131774444557118	0.265912663430862	2	6	Up
MARCKS:chr6:113860665-113861253:1	UTR3	0.0322657743785851	0.103153117286408	0.00744332706918139	0.02374043456599	0.29228000390355	1	3	Up
NFIC:chr19:3465085-3465442:1	UTR3	0.0401529636711281	0.100923640417231	0.00888446640624304	0.0276513663553751	0.27916179600538	4	5	Up
SLF2:chr10:100964645-100965134:1	UTR3	0.0451720841300191	0.100605143721634	0.0127340798658344	0.0378034250082986	0.26301929251024	2	2	Up
PLP1:chrX:103791286-103791785:1	UTR3	0.29708413001912	0.508280914085516	2.16503922088633e-104	2.92442672761221e-101	-0.580131064187745	2	4	Down
PLP1:chrX:103790590-103791159:1	UTR3	0.304015296367113	0.494744804522653	2.04208377947873e-22	8.97022655327122e-21	-0.287516429201574	1	4	Down
QKI:chr6:163565465-163568531:1	UTR3	0.180927342256214	0.49307269687077	1.9028035867369e-62	6.8538985194263e-60	-0.740751828229689	6	15	Down
QKI:chr6:163564392-163573602:1	UTR3	0.563814531548757	0.814037741858428	1.76013436202396e-42	2.97187686187983e-40	-0.27870779753073	3	15	Down
QKI:chr6:163569681-163570193:1	UTR3	0.178059273422562	0.442790031053428	6.04429656924336e-36	7.77555580086235e-34	-0.568067916557519	15	15	Down
QKI:chr6:163567263-163568145:1	UTR3	0.0547323135755258	0.212357671789155	4.34142347954613e-24	2.1324282781807e-22	-0.869878220307825	10	15	Down
QKI:chr6:163567851-163568925:1	UTR3	0.104206500956023	0.317501393423043	1.23245880577418e-23	5.84120607684025e-22	-0.624752229518164	11	15	Down
QKI:chr6:163566164-163567208:1	UTR3	0.0798279158699809	0.270801815431165	6.24254185245005e-23	2.8343238343519e-21	-0.702450090081464	7	15	Down
QKI:chr6:163568166-163568740:1	UTR3	0.0683556405353729	0.238952145871487	1.41173168753472e-20	5.40963567925539e-19	-0.721424654425861	12	15	Down
QKI:chr6:163564959-163565847:1	UTR3	0.0497131931166348	0.184927143880882	5.20936985651462e-17	1.54612771771042e-15	-0.770724433786448	5	15	Down
QKI:chr6:163566730-163567138:1	UTR3	0.0434990439770555	0.171948403535313	3.79981968366058e-15	8.92627206557309e-14	-0.797214042145245	9	15	Down
QKI:chr6:163563759-163565127:1	UTR3	0.0683556405353729	0.215701887092921	1.65543190820793e-12	3.03196562713473e-11	-0.5603166763214	1	15	Down
ANKRD12:chr18:9136446-9211828:1	UTR3	0.353728489483748	0.67425750457839	2.54282522201547e-49	5.97342811936938e-47	-0.416800228060815	1	4	Down
ANKRD12:chr18:9180897-9211738:1	UTR3	0.207934990439771	0.477665419221276	1.12452100940833e-23	5.37680266710904e-22	-0.419492158469211	2	4	Down
ANKRD12:chr18:9195528-9211722:1	UTR3	0.163718929254302	0.38713273349789	8.5641258107913e-17	2.47443699228371e-15	-0.4137389556691	3	4	Down
TMEM144:chr4:158219247-158233070:1	UTR3	0.375239005736138	0.529341508081854	3.88589683172887e-41	6.17514722995032e-39	-0.350202677097393	2	3	Down
LUC7L3:chr17:50750822-50751794:1	UTR3	0.0406309751434034	0.153794091886297	1.74410198131896e-36	2.35584575126658e-34	-1.21484270754683	2	4	Down
LUC7L3:chr17:50751716-50752340:1	UTR3	0.135994263862333	0.288558006210686	1.55002186664169e-16	4.36185840909637e-15	-0.460172779972934	2	3	Down
CCDC144A:chr17:16776453-16777791:1	UTR3	0.195984703632887	0.433274942272474	1.62824170449669e-33	1.79538569987665e-31	-0.477472735490949	1	4	Down
CCDC144A:chr17:16777088-16777628:1	UTR3	0.122131931166348	0.303726411338482	7.7635057812135e-29	5.51923970209165e-27	-0.597782689847634	3	4	Down
CCDC144A:chr17:16777353-16777881:1	UTR3	0.169933078393881	0.381280356716299	4.02631593402931e-27	2.47206647631368e-25	-0.486201423506419	4	4	Down
CCDC144A:chr17:16776580-16777264:1	UTR3	0.0506692160611855	0.125567322239032	4.21957096274277e-07	3.59029006483452e-06	-0.455589437859311	2	4	Down
MAPT:chr17:46027917-46028334:1	UTR3	0.0141013384321224	0.109682299546142	1.94360233120106e-33	2.10025667909587e-31	-1.81633203849673	5	5	Down
SRSF5:chr14:69766907-69769668:1	UTR3	0.128346080305927	0.350943546460705	8.42258368116629e-32	7.33987413376475e-30	-0.647888904764375	2	10	Down
SRSF5:chr14:69767921-69769605:1	UTR3	0.117112810707457	0.279679910820925	1.47464792487246e-08	1.58400054435107e-07	-0.346024180611101	3	10	Down
SLC25A37:chr8:23572230-23572578:1	UTR3	0.0145793499043977	0.106059399633729	3.69562748130566e-28	2.46512040512278e-26	-1.52519710580103	2	2	Down
SLC25A37:chr8:23571726-23572267:1	UTR3	0.0413479923518164	0.167449637710009	5.9694886652805e-19	1.97872069070617e-17	-0.69476142759922	1	2	Down
CIRBP:chr19:1271270-1272315:1	UTR3	0.0552103250478011	0.182458794490007	8.45012259360967e-27	4.96261004057316e-25	-0.905109083618747	1	7	Down
