genomic_feature(s)	population1_pct	population2_pct	pvalue	padj	Log2_fold_change	SiteLocation	NumSites	FC_direction
SCG5:chr15:32643733-32696820:1	UTR3	0.360738255033557	0.553091397849462	5.67374734962214e-10	7.37471364688641e-08	0.362838019117047	1	6	Up
BASP1:chr5:17275225-17276311:1	UTR3	0.177013422818792	0.170698924731183	1.40213567840952e-09	1.54050159518928e-07	0.666806428779579	1	2	Up
ANO4:chr12:100971325-101020084:1	UTR3	0.559563758389262	0.555779569892473	2.06369957024006e-09	2.11995202626757e-07	0.25996742474932	4	4	Up
STX16:chr20:58678139-58678695:1	UTR3	0.133389261744966	0.104838709677419	1.61580392609877e-08	1.28638190066539e-06	0.786827065906446	2	3	Up
CCND2:chr12:4288801-4300186:1	UTR3	0.313758389261745	0.39247311827957	4.54250045644742e-08	3.14469406599061e-06	0.343009026293479	1	4	Up
SRRM3:chr7:76269073-76269584:1	UTR3	0.177852348993289	0.182795698924731	4.51682241537167e-08	3.14469406599061e-06	0.544068625172662	1	2	Up
RBM6:chr3:50058403-50058979:1	UTR3	0.156040268456376	0.139112903225806	8.07168493999267e-08	5.24577156967483e-06	0.780309869979453	4	4	Up
RBM6:chr3:50057983-50059006:1	UTR3	0.157718120805369	0.144489247311828	2.34258341020542e-07	1.25377426383179e-05	0.737903481550495	3	4	Up
RBM6:chr3:50057769-50059873:1	UTR3	0.175335570469799	0.195564516129032	6.95010978028757e-05	0.00159802343648561	0.501928706456368	2	4	Up
CCDC66:chr3:56563754-56593285:1	UTR3	0.460570469798658	0.561827956989247	8.7495018117408e-08	5.51738386524526e-06	0.296119037436072	4	6	Up
HNRNPA3:chr2:177222562-177223157:1	UTR3	0.187919463087248	0.225806451612903	1.94320010271028e-07	1.08563521527735e-05	0.62399263776425	7	9	Up
HNRNPA3:chr2:177222691-177222995:1	UTR3	0.156879194630872	0.180779569892473	7.55794875322005e-07	3.46306299347184e-05	0.702037863260822	8	9	Up
HNRNPA3:chr2:177222125-177222725:1	UTR3	0.104026845637584	0.118951612903226	5.06597455781335e-06	0.000183324954310871	0.765397071182164	6	9	Up
EVL:chr14:100139613-100140160:1	UTR3	0.294463087248322	0.22244623655914	2.49932686138007e-07	1.30477153935489e-05	0.550853595227572	1	2	Up
LUC7L3:chr17:50745851-50750561:1	UTR3	0.391778523489933	0.381720430107527	2.87326138138407e-07	1.48778875918985e-05	0.38535804088253	4	6	Up
LUC7L3:chr17:50745775-50746735:1	UTR3	0.390939597315436	0.378360215053763	2.33148628447078e-05	0.000686749295048858	0.310784598563136	3	5	Up
LUC7L3:chr17:50745902-50746040:1	UTR3	0.213087248322148	0.209005376344086	0.000877403169758598	0.0127004108822557	0.368835729938083	5	5	Up
TCF25:chr16:89873570-89885850:1	UTR3	0.651006711409396	0.747983870967742	7.28402212605652e-07	3.36173455948217e-05	0.264492055656733	1	3	Up
RBM25:chr14:73102971-73107882:1	UTR3	0.628355704697987	0.611559139784946	2.83212241429869e-06	0.000114163213016888	0.257807787133048	4	10	Up
RBM25:chr14:73103062-73106284:1	UTR3	0.609060402684564	0.588037634408602	1.97275731332597e-05	0.000606980257418991	0.263545757219942	5	8	Up
RBM25:chr14:73106054-73109578:1	UTR3	0.235738255033557	0.218413978494624	0.00328625122727517	0.0329608410496308	0.421747840234993	5	5	Up
RBM25:chr14:73106021-73110988:1	UTR3	0.278523489932886	0.274865591397849	0.00329947752241603	0.0329895955106243	0.313436836954461	4	5	Up
SRSF5:chr14:69771201-69771683:1	UTR3	0.23238255033557	0.331317204301075	3.51652202829413e-06	0.000134663211382118	0.46655268254828	6	7	Up
SRSF5:chr14:69771006-69772005:1	UTR3	0.310402684563758	0.471102150537634	0.00113971806827191	0.0150184451547177	0.261818052546744	5	7	Up
PNN:chr14:39180856-39182560:1	UTR3	0.275167785234899	0.300403225806452	7.21947316848926e-06	0.000250409218110734	0.433357911791433	1	2	Up
MDH1:chr2:63588685-63604744:1	UTR3	0.343120805369128	0.384408602150538	9.79084538241172e-06	0.000331690926811597	0.299565457406466	1	3	Up
DNM1:chr9:128223329-128224217:1	UTR3	0.193791946308725	0.185483870967742	1.48959524891861e-05	0.000479153138402154	0.538389491100991	2	2	Up
DNM1:chr9:128223101-128223563:1	UTR3	0.131711409395973	0.111559139784946	1.79287785793689e-05	0.000559747013588238	0.651222508084375	1	2	Up
KAZN:chr1:15066021-15066650:1	UTR3	0.102348993288591	0.0967741935483871	2.93529875155539e-05	0.000830885233273613	0.494396511015827	1	2	Up
ITM2B:chr13:48233209-48256359:1	UTR3	0.35738255033557	0.463709677419355	3.41627407462934e-05	0.000929839725697191	0.337846043104621	1	2	Up
QKI:chr6:163455422-163478778:1	UTR3	0.464765100671141	0.479838709677419	3.6425045630778e-05	0.000978865466761287	0.303552385764857	4	4	Up
YWHAH:chr22:31944522-31956434:1	UTR3	0.208053691275168	0.261424731182796	5.50690623070576e-05	0.00135943743346376	0.338562092561007	1	3	Up
PCBP2:chr12:53471160-53480277:1	UTR3	0.172818791946309	0.311827956989247	6.18636990699918e-05	0.00147569250702913	0.361346510579963	1	4	Up
SLC25A37:chr8:23571726-23572267:1	UTR3	0.0813758389261745	0.145833333333333	6.35123218917482e-05	0.00149818510417979	0.412696957926458	1	2	Up
ZNF483:chr9:111537565-111539485:1	UTR3	0.194630872483221	0.252016129032258	7.53575281891163e-05	0.001708014580201	0.448566390038653	3	4	Up
OGT:chrX:71575332-71575892:1	UTR3	0.114093959731544	0.133064516129032	8.87850947888538e-05	0.00194661809176411	0.542514561580842	4	4	Up
SUB1:chr5:32591600-32601441:1	UTR3	0.186241610738255	0.303763440860215	0.000106498880109888	0.00227614552825462	0.306393565354822	1	4	Up
GABRG2:chr5:162154283-162154991:1	UTR3	0.206375838926175	0.230510752688172	0.000174015942976252	0.00345602809276371	0.335750033577635	3	4	Up
ATP6V1A:chr3:113809978-113810483:1	UTR3	0.0964765100671141	0.120295698924731	0.000178190341506771	0.00351360459769852	0.479122377661215	1	2	Up
KMT2A:chr11:118526057-118526832:1	UTR3	0.284395973154362	0.288306451612903	0.000181829355851361	0.0035619333058848	0.300370616235148	3	4	Up
KMT2A:chr11:118525777-118526832:1	UTR3	0.288590604026846	0.295698924731183	0.000450714721241694	0.0075585264543003	0.276444686272138	2	4	Up
ADCY1:chr7:45719863-45720643:1	UTR3	0.114093959731544	0.084005376344086	0.000312084814218593	0.00559906530072737	0.550071840683375	1	3	Up
TUSC3:chr8:15748248-15764868:1	UTR3	0.351510067114094	0.467741935483871	0.000624599731175034	0.00994518921963448	0.258960974235139	1	2	Up
NR2F1:chr5:93593605-93594199:1	UTR3	0.200503355704698	0.191532258064516	0.000721519627294049	0.0110998997735164	0.330319785580383	2	3	Up
SLC4A10:chr2:161958477-161964273:1	UTR3	0.343959731543624	0.368279569892473	0.000758185508021008	0.0114973416680614	0.27698916930498	2	5	Up
GDAP1:chr8:74365229-74365873:1	UTR3	0.10738255033557	0.106854838709677	0.000765415840896612	0.0115519750963756	0.546279637846443	1	3	Up
HACD3:chr15:65576470-65577640:1	UTR3	0.0813758389261745	0.112903225806452	0.000787340550618885	0.0117712956969288	0.423825586467608	1	2	Up
YWHAB:chr20:44885702-44905047:1	UTR3	0.11996644295302	0.145833333333333	0.000995408633566444	0.0136647086022287	0.49798585993383	1	3	Up
HMGXB4:chr22:35264714-35265768:1	UTR3	0.13255033557047	0.158602150537634	0.00104372857790292	0.0141136036362287	0.364494187080267	3	3	Up
NFIC:chr19:3464256-3465768:1	UTR3	0.146812080536913	0.116263440860215	0.00106140442360595	0.0142617822235154	0.654775799383957	3	3	Up
MAPT:chr17:46025606-46026126:1	UTR3	0.213087248322148	0.182123655913978	0.00135737262959997	0.0175713542234192	0.539407548546235	4	5	Up
SETD5:chr3:9441722-9442982:1	UTR3	0.11744966442953	0.10752688172043	0.00139986508562643	0.0180480581586129	0.513233191301166	1	2	Up
MYO6:chr6:75881724-75890314:1	UTR3	0.25755033557047	0.262096774193548	0.00160392228692606	0.0201486805629825	0.292250401632852	3	4	Up
TNRC6B:chr22:40325557-40326064:1	UTR3	0.139261744966443	0.110887096774194	0.00168822540833255	0.0209188864312647	0.456888070056042	3	6	Up
NDUFB2:chr7:140696730-140706670:1	UTR3	0.12248322147651	0.218413978494624	0.00174366849624287	0.0213977353614081	0.306739126639227	1	3	Up
VSNL1:chr2:17591891-17655854:1	UTR3	0.466442953020134	0.596774193548387	0.0017409741411581	0.0213977353614081	0.292856324916321	1	9	Up
CALM1:chr14:90405684-90405876:1	UTR3	0.158557046979866	0.168010752688172	0.0017707099917731	0.0216461649474144	0.41719469320889	9	10	Up
ALCAM:chr3:105545283-105574672:1	UTR3	0.179530201342282	0.182123655913978	0.00192852372066669	0.0229584440690208	0.517322884199737	1	4	Up
GRIA4:chr11:105979671-105981141:1	UTR3	0.186241610738255	0.127016129032258	0.00205380006610815	0.0240453173180934	0.384463270006102	2	5	Up
GRIA4:chr11:105979780-105980362:1	UTR3	0.145134228187919	0.0900537634408602	0.00209558762004136	0.0242228630708592	0.463299968710764	3	5	Up
DPP6:chr7:154892974-154893518:1	UTR3	0.145973154362416	0.139784946236559	0.00258771175085073	0.0282211235293978	0.31235894681687	1	2	Up
ISCU:chr12:108564179-108568946:1	UTR3	0.0620805369127517	0.113575268817204	0.00274154658763173	0.029210850764014	0.468249706686244	1	2	Up
TSPAN7:chrX:38688091-38688520:1	UTR3	0.110738255033557	0.181451612903226	0.00282218920467303	0.0298580117019311	0.401740556666057	1	2	Up
PAK3:chrX:111220471-111221049:1	UTR3	0.24496644295302	0.268817204301075	0.0030984167211364	0.0321345476448819	0.356069266576307	1	5	Up
ARMCX3:chrX:101626045-101626527:1	UTR3	0.10738255033557	0.151881720430108	0.00321456460635452	0.0325770765702968	0.437519536576276	1	4	Up
MARCH6:chr5:10434906-10435441:1	UTR3	0.213087248322148	0.25739247311828	0.00321539655526473	0.0325770765702968	0.340021582839682	4	10	Up
MAP1LC3B:chr16:87404196-87404779:1	UTR3	0.145134228187919	0.22244623655914	0.00331051029118808	0.0330480251482396	0.332511374903941	5	5	Up
ZNF254:chr19:24126657-24128433:1	UTR3	0.185402684563758	0.190860215053763	0.00342073053528494	0.0339885066758655	0.275777951012985	1	3	Up
GCC2:chr2:108471068-108471782:1	UTR3	0.190436241610738	0.186827956989247	0.00343631535043396	0.0340901751821088	0.339526189936681	8	10	Up
GCC2:chr2:108470139-108470775:1	UTR3	0.14261744966443	0.15255376344086	0.00489237462727536	0.0453559446886707	0.386387567861832	4	10	Up
SYN2:chr3:12183360-12183864:1	UTR3	0.0855704697986577	0.102150537634409	0.00355094024268156	0.0349464629851701	0.443064666439252	1	2	Up
H3F3A:chr1:226064326-226071555:1	UTR3	0.116610738255034	0.190188172043011	0.00472087518103905	0.0441516211865459	0.271653628908842	1	2	Up
TNRC6A:chr16:24824285-24824447:1	UTR3	0.186241610738255	0.157258064516129	0.00488250214978748	0.0453304026122397	0.342659745305079	5	7	Up
KIF1B:chr1:10376445-10376880:1	UTR3	0.149328859060403	0.151209677419355	0.00542424038695573	0.0493528386064586	0.316084579723797	2	3	Up
ITSN1:chr21:33771975-33774886:1	UTR3	0.218120805369128	0.183467741935484	0.00549962222799989	0.0497543948439365	0.326217250686557	2	3	Up
SLC6A1:chr3:11038666-11039247:1	UTR3	0.317953020134228	0.436155913978495	1.09940101173741e-16	6.14784166091925e-14	-0.556040513009271	4	4	Down
SLC6A1:chr3:11038399-11038969:1	UTR3	0.239093959731544	0.308467741935484	0.00314247075102423	0.0322293014706495	-0.2686493766064	3	4	Down
TTC14:chr3:180602911-180607721:1	UTR3	0.213926174496644	0.361559139784946	1.78810471385355e-16	8.76033763271787e-14	-0.804955264661498	2	15	Down
TTC14:chr3:180603124-180606600:1	UTR3	0.206375838926175	0.34005376344086	1.47385774410403e-13	5.21499998455474e-11	-0.745024488118862	4	7	Down
TTC14:chr3:180604069-180606595:1	UTR3	0.182046979865772	0.296370967741935	6.69232560480208e-11	1.18296000799706e-08	-0.708756092599878	5	7	Down
TTC14:chr3:180604952-180607959:1	UTR3	0.111577181208054	0.215725806451613	1.85154060615334e-10	2.68010502740696e-08	-0.885786841890914	6	7	Down
TTC14:chr3:180605784-180607882:1	UTR3	0.0805369127516778	0.161290322580645	1.12728857761442e-07	6.97058344740412e-06	-0.902762448608833	7	7	Down
TTC14:chr3:180602421-180604273:1	UTR3	0.0595637583892617	0.126344086021505	1.14110104202033e-07	6.98814666983412e-06	-1.00987007124553	1	7	Down
TTC14:chr3:180602926-180604291:1	UTR3	0.0520134228187919	0.11760752688172	1.16900555841304e-07	7.09085371574538e-06	-1.11778503115251	3	7	Down
NDFIP1:chr5:142152349-142152865:1	UTR3	0.144295302013423	0.30241935483871	6.68898599047368e-12	1.57785747308618e-09	-0.886099489308728	3	4	Down
NDFIP1:chr5:142153947-142154440:1	UTR3	0.0796979865771812	0.17741935483871	5.82513386458058e-08	3.94683804079933e-06	-0.96119507953285	4	4	Down
PLP1:chrX:103792115-103792619:1	UTR3	0.11744966442953	0.372311827956989	6.56131173237949e-11	1.18296000799706e-08	-0.435343094581304	2	2	Down
PRNP:chr20:4700451-4701252:1	UTR3	0.176174496644295	0.377688172043011	1.34239137384452e-10	2.08529040488189e-08	-0.51722601047273	2	3	Down
SCN2A:chr2:165389254-165389854:1	UTR3	0.230704697986577	0.398521505376344	1.84084855805778e-10	2.68010502740696e-08	-0.548297098577704	1	6	Down
TNRC6A:chr16:24825746-24826284:1	UTR3	0.106543624161074	0.178091397849462	6.87515376382176e-10	8.52510268780315e-08	-0.872998582824934	7	7	Down
CCND2:chr12:4304934-4305353:1	UTR3	0.0864093959731544	0.208333333333333	4.60319426179194e-09	4.51042219282351e-07	-0.781856195413224	4	4	Down
DNM3:chr1:172412234-172412792:1	UTR3	0.0553691275167785	0.141129032258065	7.32256431465486e-09	6.9196068544336e-07	-1.09595247294511	2	2	Down
ZNF483:chr9:111553060-111553912:1	UTR3	0.168624161073825	0.344758064516129	9.62303844508367e-09	8.39577148722437e-07	-0.563941569459455	7	7	Down
RBM25:chr14:73071482-73097033:1	UTR3	0.338926174496644	0.479166666666667	1.50294088081909e-08	1.22720903460728e-06	-0.435314582279343	2	7	Down
RBM25:chr14:73058532-73097044:1	UTR3	0.401006711409396	0.537634408602151	4.4689226293218e-08	3.14469406599061e-06	-0.399854517674311	1	7	Down
KIF1B:chr1:10381140-10381603:1	UTR3	0.0964765100671141	0.170698924731183	1.981766583985e-08	1.53925260651225e-06	-0.698018152116872	3	3	Down
NKTR:chr3:42618965-42620216:1	UTR3	0.0427852348993289	0.136424731182796	2.11100160443598e-08	1.59263173502986e-06	-1.26181115664063	3	3	Down
PAIP2:chr5:139369227-139369720:1	UTR3	0.0503355704697987	0.174731182795699	2.12550945953113e-08	1.59263173502986e-06	-0.992494459433725	3	3	Down
HPRT1:chrX:134500236-134500728:1	UTR3	0.0520134228187919	0.112903225806452	2.39947594348267e-08	1.77700724233036e-06	-1.03945424676896	2	2	Down
UCHL1:chr4:41268194-41268428:1	UTR3	0.292785234899329	0.55510752688172	6.62468574687166e-08	4.34975500225006e-06	-0.35794267822175	5	5	Down
UCHL1:chr4:41268003-41268455:1	UTR3	0.328020134228188	0.599462365591398	1.01230380049822e-06	4.57259780522917e-05	-0.291837686652677	4	5	Down
LUC7L3:chr17:50751716-50752340:1	UTR3	0.108221476510067	0.229838709677419	1.39962079841575e-07	8.25387487510175e-06	-0.715252816654745	2	5	Down
LUC7L3:chr17:50752184-50752755:1	UTR3	0.192114093959732	0.301747311827957	3.20517674693555e-05	0.000887555247879674	-0.492585852035433	3	5	Down
LUC7L3:chr17:50755803-50756219:1	UTR3	0.0604026845637584	0.129032258064516	0.000152140113866003	0.00315628789971523	-0.719559526245777	5	5	Down
RBM6:chr3:50061476-50065065:1	UTR3	0.0981543624161074	0.217741935483871	1.90546697057423e-07	1.07397514474224e-05	-0.738946162779901	1	4	Down
RBM6:chr3:50061586-50062097:1	UTR3	0.075503355704698	0.188844086021505	1.89175719946697e-07	1.07397514474224e-05	-0.82900787928636	2	4	Down
PRRC2B:chr9:131499735-131500197:1	UTR3	0.0788590604026846	0.153225806451613	2.36433605468668e-07	1.25487136102495e-05	-0.791511403416777	3	3	Down
SLC4A10:chr2:161984803-161985282:1	UTR3	0.0813758389261745	0.162634408602151	3.19963441281914e-07	1.6434251270359e-05	-0.853716763666893	6	6	Down
STXBP1:chr9:127692164-127692814:1	UTR3	0.234060402684564	0.339381720430108	3.85831101738669e-07	1.93492778501857e-05	-0.778351142787698	3	3	Down
PAFAH1B1:chr17:2685068-2685615:1	UTR3	0.109060402684564	0.225134408602151	4.46779004890631e-07	2.20584145902979e-05	-0.860824831989182	4	4	Down
PAFAH1B1:chr17:2683092-2684079:1	UTR3	0.0729865771812081	0.13239247311828	0.00255463041420836	0.0280042015629828	-0.559100769008344	2	4	Down
PAFAH1B1:chr17:2681760-2684304:1	UTR3	0.189597315436242	0.289650537634409	0.00448020742292444	0.042273246039416	-0.339460282536655	1	4	Down
SRSF11:chr1:70232233-70235515:1	UTR3	0.143456375838926	0.286290322580645	5.04980929445889e-07	2.43653298457641e-05	-0.599070052021393	4	7	Down
SRSF11:chr1:70234687-70234729:1	UTR3	0.0461409395973154	0.121639784946237	7.23430619129769e-06	0.000250409218110734	-0.948233603244347	4	4	Down
QKI:chr6:163564392-163573602:1	UTR3	0.325503355704698	0.469086021505376	1.1889166380706e-06	5.29525179571446e-05	-0.385220387889541	1	8	Down
QKI:chr6:163565465-163568531:1	UTR3	0.0528523489932886	0.101478494623656	0.000595485803485614	0.0096071286437475	-0.696185876204328	2	2	Down
ITM2B:chr13:48261377-48261980:1	UTR3	0.192114093959732	0.364247311827957	2.91583672755791e-06	0.000116068525736352	-0.508594547756096	2	2	Down
GABRG2:chr5:162155145-162155558:1	UTR3	0.0570469798657718	0.133064516129032	4.25385228585341e-06	0.000157516193073258	-0.841298564618886	4	4	Down
HNRNPA3:chr2:177219738-177220146:1	UTR3	0.0671140939597315	0.181451612903226	5.55313815876458e-06	0.000198696274905458	-0.741481432378423	4	9	Down
HNRNPA3:chr2:177219505-177220333:1	UTR3	0.133389261744966	0.286962365591398	0.000171898164945182	0.00344665205614565	-0.423738626909004	3	9	Down
HNRNPA3:chr2:177220043-177220595:1	UTR3	0.0671140939597315	0.168010752688172	0.000862746881876207	0.0125739928848274	-0.614861226148806	5	9	Down
HNRNPA3:chr2:177219135-177220137:1	UTR3	0.13506711409396	0.282258064516129	0.00185759309617294	0.0222806222778257	-0.345374526132344	1	9	Down
CADM2:chr3:86068054-86069078:1	UTR3	0.075503355704698	0.14247311827957	7.06414126551964e-06	0.00024720613033019	-0.688727096712729	4	12	Down
CADM2:chr3:86068191-86068928:1	UTR3	0.0662751677852349	0.130376344086022	1.52764603951737e-05	0.000486478881284307	-0.708802747699066	5	12	Down
CADM2:chr3:86067786-86069160:1	UTR3	0.104865771812081	0.175403225806452	6.4579037257783e-05	0.00151772652507314	-0.503481952706918	3	12	Down
FAM171B:chr2:186765461-186765959:1	UTR3	0.0780201342281879	0.15994623655914	9.73600415013399e-06	0.000331596847231034	-0.641843163541838	6	6	Down
MICOS10:chr1:19622099-19626644:1	UTR3	0.0427852348993289	0.182795698924731	1.20413095846231e-05	0.000401524087667353	-0.773686650213419	2	3	Down
MICOS10:chr1:19623434-19626668:1	UTR3	0.0427852348993289	0.176075268817204	5.31675751228345e-05	0.00132317331814415	-0.720751992732993	3	3	Down
WSB1:chr17:27308231-27308807:1	UTR3	0.120805369127517	0.262096774193548	1.45940926505584e-05	0.000474233551486768	-0.535905450721219	5	5	Down
WSB1:chr17:27307745-27308274:1	UTR3	0.13003355704698	0.286290322580645	1.81303396498591e-05	0.000563278698682696	-0.499848007441105	4	5	Down
WSB1:chr17:27306774-27308332:1	UTR3	0.193791946308725	0.374327956989247	8.70452277806647e-05	0.00193167615238695	-0.353332351739136	2	5	Down
WSB1:chr17:27307598-27308378:1	UTR3	0.147651006711409	0.301747311827957	0.00010941285117032	0.00233060350870825	-0.419419293657251	3	5	Down
APC:chr5:112766217-112767465:1	UTR3	0.102348993288591	0.196236559139785	2.19097727331666e-05	0.000652071694100647	-0.615876944555436	5	5	Down
ACTR2:chr2:65270766-65271253:1	UTR3	0.0511744966442953	0.123655913978495	2.37279490216449e-05	0.000689434287874423	-0.885819320546184	3	3	Down
RCN2:chr15:76949507-76949940:1	UTR3	0.110738255033557	0.255376344086022	2.99301793502879e-05	0.000836075931061331	-0.559274372517105	3	3	Down
KAZN:chr1:15067668-15068252:1	UTR3	0.0595637583892617	0.10752688172043	3.08456554785357e-05	0.00085788637442268	-0.59865855673083	2	2	Down
NR2F1:chr5:93593956-93594611:1	UTR3	0.125838926174497	0.188172043010753	3.35688982636597e-05	0.000921553073453657	-0.478075169770979	3	3	Down
GTF2I:chr7:74760232-74760692:1	UTR3	0.24748322147651	0.400537634408602	5.32363281327794e-05	0.00132317331814415	-0.301693314331754	2	2	Down
NCAM1:chr11:113277965-113278436:1	UTR3	0.152684563758389	0.268817204301075	5.80985735652267e-05	0.00141773875493076	-0.465995927282949	9	9	Down
GRIK2:chr6:102068871-102069334:1	UTR3	0.0478187919463087	0.126344086021505	6.58851914778611e-05	0.00154273082545036	-0.951465200053619	2	5	Down
SLC25A37:chr8:23572230-23572578:1	UTR3	0.026006711409396	0.112903225806452	6.78720567186851e-05	0.00156622148275835	-0.845082600391701	2	2	Down
CELSR2:chr1:109275143-109275751:1	UTR3	0.105704697986577	0.147177419354839	7.79381338760048e-05	0.00175625564174761	-0.750331137143766	4	4	Down
GRK3:chr22:25728874-25729294:1	UTR3	0.0830536912751678	0.122983870967742	8.60954219149859e-05	0.00191727881879911	-0.586147020212652	4	4	Down
ATP2A2:chr12:110350582-110351093:1	UTR3	0.106543624161074	0.219086021505376	8.96234983753388e-05	0.00195483582586484	-0.639288361746601	3	3	Down
ATP6V1A:chr3:113811529-113812056:1	UTR3	0.0847315436241611	0.174731182795699	0.0001726302411541	0.00344665205614565	-0.381950175077781	2	2	Down
SCG5:chr15:32696382-32697098:1	UTR3	0.151845637583893	0.377016129032258	0.000191112860359586	0.0036773347662544	-0.347479573428733	3	6	Down
OLFM1:chr9:135095850-135098205:1	UTR3	0.154362416107383	0.229166666666667	0.000283628815604706	0.00511737089684525	-0.379567399784577	2	2	Down
ZKSCAN1:chr7:100037192-100038224:1	UTR3	0.0780201342281879	0.133064516129032	0.000306186657442921	0.00550876503179086	-0.691186345532606	1	3	Down
ATCAY:chr19:3927585-3928082:1	UTR3	0.171140939597315	0.258736559139785	0.000338219995876974	0.00593107970263217	-0.336241518349169	4	4	Down
CELF5:chr19:3296525-3297076:1	UTR3	0.157718120805369	0.331989247311828	0.000416952211486503	0.00710045089560839	-0.517588878721869	5	5	Down
EIF1:chr17:41689796-41691040:1	UTR3	0.0645973154362416	0.192876344086022	0.000421314288178651	0.00715560187042621	-0.515318763582971	1	2	Down
GNAO1:chr16:56357036-56357444:1	UTR3	0.135906040268456	0.235215053763441	0.000476990159138845	0.00795274953810289	-0.405943639854406	4	4	Down
GABRA1:chr5:161899484-161899981:1	UTR3	0.163590604026846	0.207661290322581	0.00052583516099541	0.00863155706283445	-0.335719104964133	3	3	Down
CLTC:chr17:59694263-59694851:1	UTR3	0.124161073825503	0.205645161290323	0.000590107192125661	0.00956334022047922	-0.441834493380885	2	2	Down
ZNF292:chr6:87254686-87255274:1	UTR3	0.0578859060402685	0.119623655913978	0.000600078273278026	0.00965125889522158	-0.61052042653881	3	3	Down
ZNF292:chr6:87254413-87255475:1	UTR3	0.0880872483221476	0.157930107526882	0.00313797894214721	0.0322293014706495	-0.415465563329853	2	3	Down
PRDM2:chr1:13741880-13749594:1	UTR3	0.0461409395973154	0.120967741935484	0.000630067574900361	0.0100017516038964	-0.675442592078471	2	2	Down
MYO6:chr6:75817409-75830516:1	UTR3	0.0536912751677852	0.102822580645161	0.00070082078696483	0.0108338048353859	-0.684214313553854	2	2	Down
CELF2:chr10:11335968-11336675:1	UTR3	0.0629194630872483	0.105510752688172	0.000742713621073956	0.0113200654322364	-0.644504984863448	6	6	Down
CALM1:chr14:90407839-90408268:1	UTR3	0.335570469798658	0.438844086021505	0.00078004836971078	0.0116897130980893	-0.258335041373422	10	10	Down
CALM1:chr14:90405114-90405534:1	UTR3	0.13003355704698	0.240591397849462	0.00222854488917895	0.0253005390359727	-0.403404652557941	7	10	Down
HACD3:chr15:65577864-65578349:1	UTR3	0.0604026845637584	0.127016129032258	0.000795409140751968	0.0118363570501152	-0.460350038087609	2	2	Down
TUSC3:chr8:15764007-15764841:1	UTR3	0.0696308724832215	0.160618279569892	0.000830309421337676	0.012213027031177	-0.586240662817191	2	2	Down
RAB10:chr2:26126960-26135644:1	UTR3	0.0503355704697987	0.110215053763441	0.000846481722187747	0.0123936599738247	-0.679104740217321	3	3	Down
EIF4A1:chr17:7578641-7579006:1	UTR3	0.0729865771812081	0.120967741935484	0.000927309373825452	0.0131245186708762	-0.534080662307441	3	3	Down
NQO2:chr6:3026933-3027488:1	UTR3	0.0914429530201342	0.133736559139785	0.000964820943570077	0.0134462682485729	-0.513576133880909	5	5	Down
VEZT:chr12:95251849-95252407:1	UTR3	0.0662751677852349	0.161962365591398	0.000987098036764949	0.0136289453287683	-0.534574680863716	2	2	Down
ACSL3:chr2:222941637-222942381:1	UTR3	0.0545302013422819	0.121639784946237	0.000995701242434567	0.0136647086022287	-0.608638032743684	2	4	Down
